WKT;;pk_min;pk_max;d_min;d_max
MULTIPOLYGON (((1653429.6773533376 8176651.7993461378,1653417.4952352371 8176651.8677115096,1653417.6107715864 8176671.8606473114,1653430.8228582549 8176671.9504835578,1653430.774768536 8176660.0301613603,1653430.032598505 8176660.0252378033,1653429.6773533376 8176651.7993461378),(1653421.0656906692 8176656.1969646262,1653426.4062522417 8176656.0411681104,1653426.4551514632 8176657.4974900307,1653426.5366768884 8176660.221228431,1653427.1470597424 8176660.2828523051,1653427.2416082174 8176662.8063205741,1653425.5955355349 8176662.7867049025,1653421.4216218246 8176662.7437183456,1653421.0656906692 8176656.1969646262)));2150390.18674388;2150391.76248065;-2626.76338601424;-2611.18716816115
MULTIPOLYGON (((1659697.823538326 8177601.8729767008,1659717.4391022639 8177595.8487786325,1659709.4862492192 8177569.8743297076,1659689.9467955078 8177576.2760845749,1659697.823538326 8177601.8729767008),(1659701.9329333685 8177591.0680086277,1659699.2689438786 8177582.3024659036,1659706.5552049142 8177580.070298316,1659709.2706064712 8177588.8354729898,1659701.9329333685 8177591.0680086277)));2151112.92376689;2151114.77086903;-3489.43689794507;-3456.22853225436
MULTIPOLYGON (((1659188.0155053642 8176748.2734557912,1659180.2804539381 8176760.3686412266,1659173.503737611 8176758.4568288261,1659167.7625526062 8176757.8959160727,1659168.4236078728 8176766.8982686466,1659165.8789469281 8176767.5729770828,1659164.289986785 8176768.3185295239,1659163.1424262624 8176769.1386906067,1659161.3037252829 8176770.8979915082,1659154.79975276 8176763.6842629509,1659148.951687813 8176771.533095289,1659143.600000001 8176776.3,1659139.0490547423 8176775.0530585386,1659140.0261279081 8176776.0355798723,1659141.0287447465 8176777.4960738495,1659141.590109 8176779.9049995495,1659141.4464081363 8176781.3516510027,1659140.857790214 8176783.2463613385,1659140.0013201572 8176785.6879134886,1659141.9551852338 8176784.6060812613,1659143.1055088032 8176784.1639752043,1659143.9365496037 8176784.2690876666,1659155.6781927005 8176787.3189296788,1659156.3398605229 8176786.3688851949,1659159.7621392619 8176787.1444649277,1659163.1429595198 8176787.2753908532,1659166.8803700637 8176786.9366686596,1659169.3740807241 8176786.329053523,1659173.2938902457 8176784.8102814313,1659175.9068068238 8176783.4233973622,1659178.2078896386 8176781.5939971833,1659181.780890075 8176777.8648913512,1659184.5400131585 8176773.3633442242,1659185.077901066 8176773.5706879459,1659187.0119263302 8176769.7757392647,1659188.892521956 8176767.7159006353,1659191.2201315579 8176766.4979112735,1659205.2119441985 8176761.7585219601,1659201.8106948403 8176758.8366024951,1659200.0036434617 8176757.8935015481,1659199.82657934 8176757.7947168555,1659192.2711359756 8176755.492551906,1659190.4640005303 8176754.5383346584,1659188.8723981576 8176752.9153415738,1659188.0397756905 8176750.586236041,1659188.0155053642 8176748.2734557912)));2151147.8323533;2151151.20168124;-2720.10947124808;-2659.61734469694
MULTIPOLYGON (((1659074.4477836252 8176665.6723030824,1659074.3538096186 8176649.8603664842,1659074.1341650959 8176640.9548660163,1659073.9339467988 8176632.6941825124,1659080.9574511168 8176628.5616166694,1659116.9826160525 8176607.4029892422,1659116.8373277315 8176598.6081428435,1659126.6716369719 8176604.0293442039,1659146.2369277298 8176614.8169554761,1659146.7545225311 8176623.2865958717,1659154.2343721457 8176627.2794921631,1659154.479532691 8176635.6732883956,1659161.601376568 8176639.9468158353,1659172.6544325857 8176633.2050269786,1659175.8072170191 8176631.2804325186,1659175.7155689423 8176622.7743121572,1659182.9507689197 8176618.4401662145,1659190.7032641519 8176622.5423159674,1659197.7484208101 8176618.343019601,1659204.9923929151 8176622.2376293093,1659207.8090868266 8176620.5712709315,1659227.6870643359 8176608.8277848614,1659241.6811638912 8176616.4094200656,1659262.2026282682 8176604.2276760973,1659261.7620556555 8176580.1227625078,1659240.2852762332 8176568.1699963259,1659240.1356319617 8176558.7524610404,1659262.3220105462 8176546.1248742305,1659263.5913289704 8176543.8582467344,1659255.5938767779 8176539.4241853328,1659252.7868825109 8176544.4375640862,1659249.8062457296 8176542.7802210236,1659246.818259717 8176541.1229332378,1659249.6546402019 8176536.1093367832,1659245.0804462133 8176533.5740396334,1659241.9451795307 8176531.8733505988,1659240.0673742476 8176535.3342680428,1659239.8710119242 8176533.6009850642,1659232.6543897314 8176529.439250174,1659224.4459678424 8176534.3475638721,1659182.0944988886 8176559.6661762008,1659153.2085492671 8176543.3866926823,1659146.1868385249 8176547.7860326031,1659146.1170504855 8176556.315574565,1659143.1661848812 8176554.7136701671,1659131.392095255 8176548.305852877,1659127.4747944537 8176546.1772784004,1659123.7861580076 8176544.1693508001,1659123.319127596 8176518.5412007356,1659102.3080576586 8176506.0406703558,1659094.1894336191 8176511.1597975707,1659094.6014910375 8176527.2696389379,1659072.2522084813 8176541.6894083535,1659073.2737303125 8176599.7949770046,1659073.2742198394 8176599.8616933506,1659073.5948349985 8176612.5138891172,1659073.6927031958 8176615.838047958,1659071.7615679749 8176617.0198167022,1659066.7945826196 8176620.0364226121,1659059.311133204 8176624.5727018584,1659030.0827679357 8176608.696687704,1659029.5167465939 8176575.6522345049,1659025.4055297677 8176572.1351571204,1659020.0038728679 8176571.9969203733,1659015.1383554041 8176575.8245858578,1659015.601271986 8176608.8253158536,1659022.8899595493 8176612.7860814389,1659023.1079708908 8176621.4580724398,1659052.0668877012 8176637.6696277084,1659059.4845422539 8176637.8002592092,1659066.6000001109 8176639.6000157502,1659067.015761978 8176696.8170031048,1659074.7666995907 8176692.1133004297,1659074.4477836252 8176665.6723030824),(1659080.4163023916 8176595.861697075,1659080.4919550479 8176586.1422713352,1659088.9514702999 8176590.4503734652,1659080.4170365534 8176595.9617715962,1659080.4163023916 8176595.861697075),(1659131.36788556 8176573.0813642638,1659138.9216784886 8176568.0998680089,1659139.0995799603 8176577.3392750937,1659131.36788556 8176573.0813642638),(1659196.2810677697 8176575.4528407967,1659204.4499465821 8176580.2191631142,1659200.5225280691 8176582.7276464431,1659196.6463008416 8176585.2023981279,1659196.2810677697 8176575.4528407967)));2151152.61339253;2151166.632085;-2740.11913679705;-2492.39898564596
MULTIPOLYGON (((1658829.7125538622 8176766.4302022606,1658815.6181114991 8176761.2077780152,1658814.4680179073 8176764.6634687558,1658811.9995752741 8176763.7142568305,1658812.3886036745 8176762.6661045142,1658808.0410486432 8176760.9746111352,1658808.8475077744 8176758.7446562797,1658789.9347462871 8176751.7675630171,1658777.9542491327 8176783.0476811854,1658806.7405679596 8176793.8104422241,1658805.1267592104 8176798.1480395347,1658816.0087473565 8176802.17095662,1658819.1158319339 8176794.0860185577,1658823.0300434132 8176783.8600845449,1658829.7125538622 8176766.4302022606),(1658811.6317771708 8176791.5169613492,1658819.1903167961 8176771.3339581378,1658822.4704713332 8176772.7553403843,1658815.0352629768 8176792.7261485113,1658811.6317771708 8176791.5169613492)));2151139.83759711;2151143.02014905;-2359.94930650304;-2315.43986897712
MULTIPOLYGON (((1656058.4122380363 8175903.120573584,1656054.2937853169 8175912.0490380432,1656071.0444400844 8175920.8131282059,1656078.570319633 8175924.6458786149,1656079.3086482096 8175925.0848666159,1656083.7954201661 8175916.2647214392,1656074.8672303648 8175911.6646036962,1656066.3073160374 8175907.1728000343,1656058.4122380363 8175903.120573584),(1656058.0265204054 8175910.1292291898,1656059.1821016998 8175907.5625204258,1656068.8477665295 8175912.4904062785,1656069.7173015769 8175910.926754836,1656073.4806875095 8175912.8987245448,1656074.950344132 8175912.8871522555,1656075.6877990151 8175913.2149463929,1656073.7317807102 8175916.7887569349,1656071.2228588467 8175915.4741100613,1656070.4985384061 8175916.8142171903,1656069.6132424725 8175916.3763877079,1656069.6849739705 8175916.1534222765,1656058.0265204054 8175910.1292291898)));2150131.1261325;2150149.60397947;-72.1777370320503;-42.8377899739705
MULTIPOLYGON (((1655742.4377966702 8175952.2113790587,1655746.643048214 8175954.2908237856,1655741.5166717516 8175965.7851273064,1655736.2257068004 8175975.056735157,1655734.1602693971 8175974.0723214205,1655721.0204521581 8175966.6149811056,1655716.602479036 8175974.7676751455,1655723.4671959593 8175978.605196638,1655721.2918627337 8175982.2920740033,1655729.4871827262 8175987.119844323,1655730.3583759519 8175985.7785265446,1655744.0160368069 8175993.6765815616,1655757.0567033072 8175997.9099522382,1655755.6214638476 8176002.2581484383,1655805.0589145797 8176018.4351086514,1655804.2717615385 8176021.1101528052,1655814.7334242282 8176024.4744882043,1655815.59406317 8176021.7988634976,1655815.8888694751 8176021.9077287689,1655818.6850716104 8176013.1007562298,1655762.2483330965 8175994.6439696196,1655764.5459632892 8175987.8425293351,1655762.3353355117 8175987.0816572187,1655765.2766721481 8175978.0511060916,1655769.2423596114 8175968.4564329702,1655773.6671535191 8175970.4229568737,1655776.8448310192 8175963.3921443261,1655769.4701654362 8175960.1146022603,1655770.4812840887 8175957.8825788433,1655752.6350808835 8175950.0176802119,1655753.2132380989 8175948.7898907885,1655745.6172099086 8175945.4029355068,1655742.4377966702 8175952.2113790587),(1655747.4472849637 8175972.2988972841,1655748.8948747902 8175969.5074057681,1655758.1136463077 8175973.6598975798,1655754.5268564513 8175984.6971778804,1655748.4845828169 8175982.6322994763,1655743.3905126294 8175979.6703022337,1655744.6946630101 8175977.3247488867,1655745.2851652268 8175977.6536652772,1655748.1112695874 8175972.6272310531,1655747.4472849637 8175972.2988972841)));2150272.0112534;2150294.85261687;-304.705267808746;-195.664443125452
MULTIPOLYGON (((1655052.8046890043 8176646.0006863791,1655059.2627085636 8176649.5626661452,1655065.755216962 8176652.846374209,1655079.5726777588 8176649.0591674838,1655079.5507510637 8176648.9948229082,1655086.6615517845 8176634.830310436,1655082.5067991214 8176620.7413024316,1655082.3598521077 8176620.7424857896,1655069.0790876064 8176613.9550196053,1655064.9018420242 8176615.3230764093,1655064.1258045065 8176612.9385173386,1655062.2378029975 8176612.0752437981,1655059.920874337 8176612.6943935128,1655058.7219983162 8176614.3720606137,1655059.5517091772 8176617.0341877816,1655055.3009946542 8176618.4028437603,1655048.3541728226 8176631.6916853627,1655052.8046890043 8176646.0006863791)));2150432.77891656;2150439.49366738;-1048.41080831809;-1011.06292970194
MULTIPOLYGON (((1659360.258753502 8176899.7265954306,1659354.9001550216 8176903.4352391055,1659353.8992912944 8176904.2209320571,1659346.5582509029 8176900.0488390708,1659335.8691402155 8176906.2761144815,1659335.8023279866 8176910.2130777817,1659333.0863312855 8176911.5672788825,1659333.2058236559 8176924.9326348668,1659336.0909656915 8176926.6240776619,1659335.8685405049 8176929.3723367061,1659348.4176419873 8176936.4087711256,1659350.743026935 8176934.8906243723,1659353.2144611678 8176936.2737314356,1659365.0239698258 8176929.5379264513,1659365.0762144034 8176926.6241086954,1659371.4094308349 8176922.563655341,1659377.6734764162 8176926.1542653348,1659381.8574390947 8176918.539961582,1659377.6751926083 8176916.3019427843,1659377.4779611067 8176909.3978663096,1659382.0505451823 8176906.7180073923,1659388.1664476171 8176910.1429082155,1659387.8488902831 8176912.9474575892,1659400.5890638009 8176919.9937377721,1659402.9884248939 8176918.541794423,1659405.4600959788 8176919.9582828134,1659417.4209944881 8176912.8100481657,1659417.347640072 8176909.7970651323,1659419.4021876368 8176908.4143577758,1659419.2794232322 8176894.5708659878,1659417.1022714742 8176893.2411883734,1659416.978296882 8176890.3397736019,1659405.0707975538 8176883.6321149468,1659402.9643296585 8176884.9484854918,1659389.7805873565 8176877.5384695968,1659389.9543440857 8176870.120172427,1659391.9601420872 8176869.1047696257,1659391.9813365433 8176854.8599108113,1659389.5114954945 8176853.6991746491,1659389.5618110867 8176850.5184917785,1659377.5739433258 8176843.8893163204,1659374.9845048273 8176845.4760946212,1659372.5114972596 8176843.8817094723,1659360.2125423318 8176851.0325024528,1659360.182826258 8176854.012875828,1659357.9867346128 8176855.1297565531,1659357.9075800129 8176869.4751183651,1659360.3563519723 8176870.7694339287,1659360.258753502 8176899.7265954306),(1659369.5288502593 8176885.2920324821,1659375.3017430126 8176881.9695851244,1659389.9285823032 8176889.7916190065,1659371.5590045329 8176900.7340278681,1659369.5513912826 8176899.480973687,1659369.5288502593 8176885.2920324821),(1659396.2849951102 8176905.0575651014,1659396.3099768725 8176898.3965102546,1659402.0613163516 8176895.1409674007,1659408.2714349409 8176898.3872846346,1659408.3217699183 8176905.3035509149,1659402.6220280696 8176908.5809518024,1659396.2849951102 8176905.0575651014),(1659344.552884724 8176921.2803954734,1659344.4057442199 8176914.1980348881,1659350.4495384286 8176910.7512668511,1659356.2714965376 8176914.167155155,1659356.3227874478 8176921.2057344532,1659350.3980920468 8176924.8629079992,1659344.552884724 8176921.2803954734)));2151142.05203913;2151148.29547899;-2965.65415371167;-2883.78633215298
MULTIPOLYGON (((1659279.0263322413 8176722.6216532961,1659275.4601729675 8176728.3077638578,1659275.5084386391 8176735.924603329,1659280.0524533745 8176743.4085396975,1659284.089733765 8176758.9804102657,1659294.7776308255 8176746.514733729,1659301.5548364881 8176742.8624022799,1659305.6660949581 8176735.3486534087,1659305.1787415638 8176727.968537298,1659301.6531270687 8176721.0887490464,1659294.8806279567 8176717.3351339223,1659287.5670564813 8176716.965952605,1659280.1523247997 8176720.8564747656,1659279.0263322413 8176722.6216532961),(1659292.3343473766 8176731.8875409793,1659292.3079612257 8176732.2991731064,1659292.1859802844 8176732.7003829302,1659292.1353613967 8176732.8119522454,1659291.9903650265 8176733.0798901943,1659291.7209531558 8176733.4154561143,1659291.3045972812 8176733.7520945193,1659290.5497832531 8176734.0244833101,1659289.9620071354 8176734.028773318,1659289.2771753743 8176733.8224920128,1659288.7897440942 8176733.4813301126,1659288.3966089746 8176732.9726801636,1659288.2024164081 8176732.5404180568,1659288.1034128182 8176732.0629812097,1659288.1503793683 8176731.45103906,1659288.3015053871 8176731.0162564488,1659288.4682186104 8176730.7036799397,1659288.7596720387 8176730.3679529838,1659288.8111024827 8176730.3675775947,1659289.0080161782 8176730.1659805486,1659289.3006870537 8176729.997044553,1659289.7917325362 8176729.826660675,1659290.4013072469 8176729.788851588,1659290.8943816789 8176729.8964526951,1659291.2556121459 8176730.0606160527,1659291.6027162601 8176730.3027224485,1659291.773162782 8176730.5016382337,1659291.8172460187 8176730.5013164952,1659292.1369089412 8176731.0105029102,1659292.309384251 8176731.4874036042,1659292.3341039175 8176731.8541827919,1659292.3343473766 8176731.8875409793)));2151152.11403321;2151154.98563736;-2811.04266978356;-2780.02853265794
